Source;Target;Tie_type;Weight
ebner_sha;jamila_anna;weak;2
ebner_sha;karlbaer;strong;2
ebner_sha;katdro;strong;4
ebner_sha;sven_kindler;strong;19
ebner_sha;tobiaslindner;strong;2
edgar_naujok;AfDProtschka;weak;21
edgar_naujok;Beatrix_vStorch;weak;3
edgar_naujok;DirkSpaniel;no tie;1
edgar_naujok;GtzFrmming;strong;4
edgar_naujok;Jan_Nolte_AfD;no tie;1
edgar_naujok;KaufmannAfD;no tie;1
edgar_naujok;Leif_Erik_Holm;strong;1
edgar_naujok;M_Reichardt_AfD;weak;2
edgar_naujok;MalteKaufmann;strong;28
edgar_naujok;Marc_Jongen;no tie;1
edgar_naujok;PetrBystronAfD;no tie;1
edgar_naujok;Pohl_MdB;no tie;1
edgar_naujok;RogerBeckamp;no tie;3
edgar_naujok;StBrandner;weak;3
edgar_naujok;SusanneHennig;no tie;1
edgar_naujok;Tino_Chrupalla;weak;25
ekindeligoez;BriHasselmann;strong;2
ekindeligoez;DJanecek;strong;1
ekindeligoez;GoeringEckardt;strong;4
ekindeligoez;MariaKlSchmeink;strong;1
ekindeligoez;MatthiasGastel;strong;1
ekindeligoez;MiKellner;strong;1
ekindeligoez;Oliver_Krischer;strong;1
ekindeligoez;Ricarda_Lang;strong;1
ekindeligoez;Schmidt_MdB;strong;1
ekindeligoez;crueffer;strong;1
ekindeligoez;ekindeligoez;same person;5
ekindeligoez;katdro;strong;1
ekindeligoez;lisapaus;strong;1
ekindeligoez;sven_kindler;strong;1
ekindeligoez;svenlehmann;strong;2
ekindeligoez;till_steffen;weak;1
ekindeligoez;tobiaslindner;strong;2
emiliafester;ABaerbockArchiv;weak;1
emiliafester;IreneMihalic;strong;1
emiliafester;KathrinAnna;strong;1
emiliafester;Ricarda_Lang;weak;1
emiliafester;katdro;strong;1
emiliafester;svenlehmann;strong;1
emiliafester;till_steffen;strong;1
ernst_klaus;Conni_Moehring;strong;1
ernst_klaus;DietmarBartsch;strong;5
ernst_klaus;GregorGysi;strong;1
ernst_klaus;MWBirkwald;strong;1
ernst_klaus;NicoleGohlke;strong;4
ernst_klaus;SWagenknecht;strong;1
ernst_klaus;Timon_Gremmels;strong;1
ernst_klaus;b_riexinger;strong;2
ernst_klaus;ernst_klaus;same person;1
ernst_klaus;jankortemdb;strong;5
ernst_klaus;pascalmeiser;strong;2
ernst_klaus;victorperli;strong;3
f_mascheck;SWagenknecht;weak;1
f_mascheck;hubertus_heil;weak;1
f_schaeffler;DanielaKluckert;strong;1
f_schaeffler;DjirSarai;strong;1
f_schaeffler;KonstantinKuhle;strong;1
f_schaeffler;LindaTeuteberg;strong;1
f_schaeffler;MdBKlein;strong;1
f_schaeffler;alexmuellerfdp;strong;3
f_schaeffler;christianduerr;strong;2
f_schaeffler;florian_toncar;strong;1
f_schaeffler;jensteutrine;strong;1
f_schaeffler;starkwatzinger;strong;5
f_schaeffler;torstenherbst;strong;2
fbanaszak;ABaerbockArchiv;strong;17
fbanaszak;ArminLaschet;strong;1
fbanaszak;BriHasselmann;strong;3
fbanaszak;GoeringEckardt;strong;2
fbanaszak;IreneMihalic;strong;1
fbanaszak;JN_Gesenhues;strong;1
fbanaszak;KarambaDiaby;strong;1
fbanaszak;Karl_Lauterbach;weak;1
fbanaszak;LamyaKaddor;strong;1
fbanaszak;MiKellner;strong;3
fbanaszak;Oliver_Krischer;strong;7
fbanaszak;Ricarda_Lang;strong;3
fbanaszak;SaraNanni;strong;2
fbanaszak;agnieszka_mdb;strong;1
fbanaszak;jamila_anna;strong;1
fbanaszak;janoschdahmen;strong;7
fbanaszak;max_lucks;strong;1
fbanaszak;sven_kindler;strong;1
fbanaszak;svenlehmann;strong;2
fbrantner;ABaerbockArchiv;strong;2
fbrantner;BriHasselmann;strong;5
fbrantner;GoeringEckardt;strong;1
fbrantner;IreneMihalic;strong;1
fbrantner;K_SA;strong;1
fbrantner;KonstantinKuhle;strong;1
fbrantner;KonstantinNotz;strong;1
fbrantner;ManuelaRottman;strong;2
fbrantner;MatthiasGastel;strong;1
fbrantner;Oliver_Krischer;strong;1
fbrantner;detzer_sandra;strong;1
fbrantner;fbrantner;same person;3
fbrantner;jamila_anna;strong;2
fbrantner;katdro;strong;1
fbrantner;lisapaus;strong;1
fbrantner;markuskurthmdb;strong;1
fbrantner;sebastian_es_;strong;1
fbrantner;sven_kindler;strong;1
fdp_hessel;DjirSarai;weak;1
fdp_hessel;KonstantinNotz;no tie;1
fdp_hessel;MdBKlein;strong;1
fdp_hessel;Wissing;strong;1
fdp_hessel;c_lindner;strong;7
fdp_hessel;christianduerr;strong;1
fdp_hessel;johannesvogel;strong;1
fdp_hessel;starkwatzinger;strong;1
felixschreiner;PaulZiemiak;strong;1
felixschreiner;SteffenBilger;strong;3
fiedelseb;Bundeskanzler;no tie;1
fiedelseb;HeikoMaas;weak;1
fiedelseb;IreneMihalic;strong;3
fiedelseb;Karl_Lauterbach;weak;5
fiedelseb;cem_oezdemir;weak;1
fiedelseb;fiedelseb;same person;1
fiedelseb;larscastellucci;strong;2
filizgreen;ABaerbockArchiv;strong;4
filizgreen;BriHasselmann;strong;3
filizgreen;IreneMihalic;strong;6
filizgreen;KaiGehring;strong;1
filizgreen;MiKellner;strong;1
filizgreen;Ricarda_Lang;strong;2
filizgreen;TabeaRoessner;strong;1
filizgreen;W_SK;strong;1
filizgreen;cem_oezdemir;strong;1
filizgreen;crueffer;strong;1
filizgreen;filizgreen;same person;2
filizgreen;jamila_anna;strong;3
filizgreen;julia_verlinden;strong;1
filizgreen;markuskurthmdb;strong;1
filizgreen;max_lucks;strong;1
filizgreen;nouripour;weak;2
filizgreen;sven_kindler;strong;1
filizgreen;svenlehmann;strong;1
filizgreen;ulle_schauws;strong;1
florian_toncar;DanielaKluckert;strong;1
florian_toncar;EUTheurer;strong;1
florian_toncar;MarcoBuschmann;strong;2
florian_toncar;MarcusFaber;strong;1
florian_toncar;c_lindner;strong;14
florian_toncar;fdp_hessel;strong;1
florian_toncar;hacker_fdp;strong;1
florian_toncar;nicole_ae_bauer;strong;1
florian_toncar;starkwatzinger;strong;1
funke_fabian;CarmenWegge;strong;1
funke_fabian;NilsSchmid;strong;1
funke_fabian;max_lucks;weak;1
funke_fabian;rasha_nasr_;strong;1
gero_storjohann;gero_storjohann;same person;1
gitta_connemann;ArminLaschet;weak;1
gitta_connemann;DoroBaer;strong;1
gitta_connemann;JM_Luczak;no tie;1
gitta_connemann;MGrosseBroemer;strong;1
gitta_connemann;PaulZiemiak;strong;2
gitta_connemann;Thomas_Bareiss;strong;1
gitta_connemann;TobiasWINKLER_;no tie;1
gitta_connemann;VolkerUllrich;weak;4
gitta_connemann;gitta_connemann;same person;5
gitta_connemann;hahnflo;weak;2
gitta_connemann;rbrinkhaus;strong;2
gitta_connemann;smuellermdb;no tie;1
goerke_c;CarenLay;strong;2
goerke_c;victorperli;strong;1
groehe;ArminLaschet;strong;3
groehe;HBraun;strong;1
groehe;JM_Luczak;weak;1
groehe;JoWadephul;strong;2
groehe;JuliaKloeckner;strong;1
groehe;KLeikert;strong;1
groehe;LindaTeuteberg;no tie;1
groehe;PaulZiemiak;strong;10
groehe;groehe;same person;2
groehe;hahnflo;strong;1
groehe;juergenhardt;strong;1
h_weyel;AfDProtschka;strong;1
h_weyel;Beatrix_vStorch;strong;1
h_weyel;Leif_Erik_Holm;strong;1
h_weyel;PetrBystronAfD;strong;1
h_weyel;RogerBeckamp;strong;1
h_weyel;Tino_Chrupalla;strong;4
h_weyel;TobiasMPeterka;weak;1
h_weyel;h_weyel;same person;4
hacker_fdp;JBrandenburgFDP;strong;3
hacker_fdp;JuliaKloeckner;no tie;1
hacker_fdp;Lambsdorff;weak;1
hacker_fdp;LindaTeuteberg;weak;1
hacker_fdp;MAStrackZi;strong;1
hacker_fdp;MarcoBuschmann;strong;4
hacker_fdp;Meyer_FDP;strong;3
hacker_fdp;Otto_Fricke;weak;1
hacker_fdp;Wissing;strong;2
hacker_fdp;bstrasser;strong;1
hacker_fdp;c_lindner;strong;9
hacker_fdp;christianduerr;strong;1
hacker_fdp;fdp_hessel;strong;2
hacker_fdp;florian_toncar;strong;1
hacker_fdp;johannesvogel;strong;1
hacker_fdp;michael_g_link;strong;1
